#complex,groundtruth,simcomplex,simground,boolectorres,verificationtime
(~(x^y))+(~(x&y))-2*y+(x|y)+~y-1*(x^y)-1*~x+2*x+3*(~(x|~y))-2*(x&~y),1*(~(x&~x))+1*(x|~y),2*~(x|y)+1*~(x|~y)+2*(x&~y)+2*(x&y), 2*~(x|y)+1*~(x|~y)+2*(x&~y)+2*(x&y),True,0.000240802764893
-1*~x+1*(~(x|y))+4*(~(x|~y))-1*(x&~y)+3*(x&y),4*y-(x|y),3*~(x|~y)-1*(x&~y)+3*(x&y), 3*~(x|~y)-1*(x&~y)+3*(x&y),True,0.000225067138672
-1*(~(x&~x))+2*(x^y)+2*x+~x-1*(x|~y)-1*(x|y)-1*(~(x&y))+1*(~(x|y))-1*(~(x|~y))-1*(x&~y),-y-~y,1, 1,True,0.000119924545288
(x|~y)+x+(~(x&~x))-1*(x^y)+(x|y)-1*~x+(~(x&~y))-3*(~(x^y))+3*(~(x|y))+1*(~(x|~y))-1*(x&~y)-2*(x&y),2*(~(x&y)),2*~(x&y), 2*~(x&y),True,0.000174999237061
-1*y-1*(x|y)+(x|~y)-1*~y+(~(x&~x))+x+~x-1*(~(x|y))+1*(~(x|~y))-1*(x&~y),1*(~(x&~y)),1*~(x&~y), 1*~(x&~y),True,0.000176906585693
(~(x&y))+(~(x&~y))-1*~y+2*(x^y)-1*y+(~(x^y))-1*x-1*(~(x|y))-2*(~(x|~y))+1*(x&y),1*(~(x&~x)),-1, -1,True,0.000118970870972
-1*(~(x^y))+(x|~y)-1*(x^y)+(~(x&~y))+2*(~(x|~y))+2*(x&~y),1*(x|y)+1*(~(x&y)),1*~(x|y)+2*~(x|~y)+2*(x&~y)+1*(x&y), 1*~(x|y)+2*~(x|~y)+2*(x&~y)+1*(x&y),True,0.000252962112427
-1*y-1*(~(x&~x))-1*(~(x^y))+(x^y)-2*~y+4*(x|~y)+1*(~(x|y))+3*(~(x|~y))-1*(x&~y)+1*(x&y),1*(x|y)+1*(~(x&~y)),1*~(x|y)+2*~(x|~y)+1*(x&~y)+2*(x&y), 1*~(x|y)+2*~(x|~y)+1*(x&~y)+2*(x&y),True,0.000243902206421
3*(~(x&~x))+(~(x&~y))+(x^y)-1*~y+(x|y)+~x-1*(x|~y)-4*(~(x|y))-7*(~(x|~y))-3*(x&~y)-5*(x&y),-(~(x^y)),-1*~(x^y), -1*~(x^y),True,0.000185966491699
2*y-1*(~(x^y))-1*~x-2*(x^y)-1*(~(x&~x))+2*(~(x|y))+3*(~(x|~y))+3*(x&~y),-(x|~y)+1*(x|y),-1*~(x|y)+1*~(x|~y), -1*~(x|y)+1*~(x|~y),True,0.000202894210815
2*(x|y)+(~(x^y))-1*~y+3*(x^y)+~x+(~(x&~x))+3*(~(x&~y))+(x|~y)-6*(~(x|y))-10*(~(x|~y))-7*(x&~y)-9*(x&y),-x,-1*x, -1*x,True,0.000168085098267
-1*~x-1*(x^y)+x+(~(x&y))+(~(x&~x))+(~(x&~y))-3*(~(x|y))-1*(~(x|~y))-3*(x&~y)-4*(x&y),-(x|~y),-1*(x|~y), -1*(x|~y),True,0.000179052352905
(~(x^y))-1*~y+(x|~y)+(~(x&y))+2*(x|y)+(~(x&~y))+2*(x^y)-1*~x-1*(~(x|y))-4*(~(x|~y))-4*(x&~y)-4*(x&y),1*(~(x&~x)),-1, -1,True,0.00011682510376
-1*(x|y)-4*(x|~y)+(~(x&~x))+(~(x&~y))+(~(x^y))+1*(~(x|y))+5*(x&~y)+2*(x&y),1*(x^y),1*(x^y), 1*(x^y),True,0.000176906585693
-1*x+~x+~y+(~(x&~x))+2*(x^y)-1*(x|y)+2*(~(x&~y))+(~(x^y))-5*(~(x|y))-5*(~(x|~y))-1*(x&~y)-1*(x&y),1*(x|~y),1*(x|~y), 1*(x|~y),True,0.000174999237061
-1*~x+1*(~(x|y))+4*(~(x|~y))-1*(x&~y)+3*(x&y),4*y-(x|y),3*~(x|~y)-1*(x&~y)+3*(x&y), 3*~(x|~y)-1*(x&~y)+3*(x&y),True,0.000226974487305
-1*(~(x^y))+2*(x^y)+~x-1*(x|~y)-1*y+(x|y)-1*(~(x|y))-5*(~(x|~y))-5*(x&~y)+1*(x&y),-2*(~(x&y))-x,-2*~(x|y)-2*~(x|~y)-3*(x&~y)-1*(x&y), -2*~(x|y)-2*~(x|~y)-3*(x&~y)-1*(x&y),True,0.000275850296021
2*(~(x&~x))+y-1*x-1*(~(x&~y))-2*(~(x|y))-4*(~(x|~y))-2*(x&~y),-2*(~(x&y))+1*(x|~y),-1*~(x|y)-2*~(x|~y)-1*(x&~y)+1*(x&y), -1*~(x|y)-2*~(x|~y)-1*(x&~y)+1*(x&y),True,0.000269889831543
-1*(~(x^y))+x+(x|~y)-1*(x|y)-1*(x^y)+(~(x&~y))+2*(~(x|~y))+1*(x&~y),1*(~(x&~x)),-1, -1,True,0.000120878219604
y+(~(x&~x))-1*x-1*(~(x&y))+2*(x|y)+(x|~y)-3*(~(x&~y))+3*(~(x|y))-2*(x&~y),1*(~(x^y)),1*~(x^y), 1*~(x^y),True,0.000179052352905
-2*(x|y)-1*(~(x^y))+x+(x^y)-1*~y-1*y-1*(~(x&~x))+5*(~(x|y))+5*(~(x|~y))+2*(x&~y)+5*(x&y),1*(~(x&~y))+1*~x,2*~(x|y)+2*~(x|~y)+1*(x&y), 2*~(x|y)+2*~(x|~y)+1*(x&y),True,0.000229120254517
-1*(x|y)-5*(x^y)+4*(~(x&y))+(~(x&~x))-2*y-1*(~(x&~y))-2*(x|~y)-1*~y+4*(~(x|~y))+4*(x&~y)+6*(x&y),1*(~(x^y)),1*~(x^y), 1*~(x^y),True,0.000180006027222
-1*~y+~x+y+(~(x^y))+2*(~(x&y))+(~(x&~x))+(~(x&~y))-5*(~(x|y))-5*(~(x|~y))-1*(x&~y)-3*(x&y),1*(x|y),1*(x|y), 1*(x|y),True,0.000171899795532
2*(x|~y)-1*(~(x&y))+(x|y)+y+(x^y)-4*~y+2*(~(x&~y))+2*(~(x|y))-4*(~(x|~y))-6*(x&y),1*(~(x^y))-x,1*~(x|y)-1*(x&~y), 1*~(x|y)-1*(x&~y),True,0.000204086303711
-2*(~(x&~y))-1*y+(~(x&y))-2*(~(x&~x))-1*~y-1*(~(x^y))+(x|~y)+4*(~(x|y))+3*(~(x|~y))+4*(x&y),-(x|y),-1*(x|y), -1*(x|y),True,0.000180006027222
-1*(x|~y)-2*~y-2*(~(x&y))-1*(x|y)-1*x-2*(~(x^y))+5*(~(x|y))-1*(~(x|~y))+7*(x&~y)+1*(x&y),-2*(~(x&~y))-2*y,-2*~(x|y)-4*~(x|~y)-4*(x&y), -2*~(x|y)-4*~(x|~y)-4*(x&y),True,0.000262022018433
-1*(x|~y)+(~(x&~y))-1*x-1*(~(x&~x))+3*(~(x&y))+~y+y-3*(~(x|y))-3*(~(x|~y)),2*(x^y)-(x|y),1*~(x|~y)+1*(x&~y)-1*(x&y), 1*~(x|~y)+1*(x&~y)-1*(x&y),True,0.000230073928833
-1*(x|~y)-2*(~(x&y))-1*x+2*(~(x&~y))+~y-2*(~(x|y))-4*(~(x|~y))+1*(x&~y)-4*(x&y),-2*y-2*(~(x&~x)),-2*~(x|y)-4*~(x|~y)-2*(x&~y)-4*(x&y), -2*~(x|y)-4*~(x|~y)-2*(x&~y)-4*(x&y),True,0.000282049179077
y+(~(x&y))-2*(~(x&~y))-5*~x-1*(~(x^y))-1*(x|y)+x+2*(x|~y)-1*(x^y)+4*(~(x|y))+6*(~(x|~y))-3*(x&~y)-1*(x&y),-(~(x&~x)),1, 1,True,0.000123023986816
-1*(x|~y)+(~(x&y))-1*x+2*(~(x&~x))+(x^y)+(~(x^y))-3*(~(x|~y))+1*(x&~y),3*~y+1*y,3*~(x|y)+1*~(x|~y)+3*(x&~y)+1*(x&y), 3*~(x|y)+1*~(x|~y)+3*(x&~y)+1*(x&y),True,0.000241994857788
-1*~x-1*x-1*y+(x|y)+(~(x^y))-1*(~(x&y))-3*(~(x&~x))+(x^y)-3*(x|~y)+8*(~(x|y))+5*(~(x|~y))+6*(x&~y)+7*(x&y),1*(~(x&~y)),1*~(x&~y), 1*~(x&~y),True,0.000178098678589
(~(x&~y))+~y-1*~x-1*(~(x&~x))+(~(x&y))-2*(x|~y)-4*(~(x^y))+5*(~(x|y))-1*(~(x|~y))-1*(x&~y)+4*(x&y),-x-(x|y),-1*~(x|~y)-2*(x&~y)-2*(x&y), -1*~(x|~y)-2*(x&~y)-2*(x&y),True,0.000251054763794
-1*y+(x^y)+~y+(~(x&~y))+5*(~(x&~x))-1*(x|y)-8*(~(x|y))-5*(~(x|~y))-7*(x&~y)-5*(x&y),-(x|~y),-1*(x|~y), -1*(x|~y),True,0.000185012817383
(x|y)+(~(x^y))-4*(x^y)+x+~x+(~(x&~y))+2*y-2*(~(x|y))-1*(~(x|~y))+3*(x&~y)-6*(x&y),1*~y,1*~y, 1*~y,True,0.000162839889526
-1*(~(x&~x))+4*y-1*(x|y)+3*(~(x|y))-2*(~(x|~y))+3*(x&~y)-1*(x&y),1*(~(x^y))+1*~y,2*~(x|y)+1*(x&~y)+1*(x&y), 2*~(x|y)+1*(x&~y)+1*(x&y),True,0.000220775604248
-1*(~(x&y))-1*~x-1*(~(x^y))+(x^y)+(~(x&~y))+2*(x|y)+(~(x&~x))-1*(~(x|y))-2*(~(x|~y))-5*(x&~y)-4*(x&y),-2*(x|~y)+1*y,-2*~(x|y)+1*~(x|~y)-2*(x&~y)-1*(x&y), -2*~(x|y)+1*~(x|~y)-2*(x&~y)-1*(x&y),True,0.000262975692749
-1*y+(~(x&~x))-1*x-1*(~(x^y))+(x|~y)-2*(x&~y)+2*(x&y),-(x^y)+1*(~(x&~y)),1*~(x|y)-1*(x&~y)+1*(x&y), 1*~(x|y)-1*(x&~y)+1*(x&y),True,0.00022292137146
-1*x+(~(x^y))+(~(x&~x))-1*~x-1*~y-2*(x|~y)+(~(x&~y))+(~(x&y))-3*(~(x|~y))+1*(x&~y),-(x^y),-1*(x^y), -1*(x^y),True,0.000182867050171
2*(x^y)-1*(x|~y)+2*(~(x|y))-3*(~(x|~y))-1*(x&~y),1*~y-(x|y),1*~(x|y)-1*~(x|~y)-1*(x&y), 1*~(x|y)-1*~(x|~y)-1*(x&y),True,0.000232219696045
-1*(x|~y)-1*~x-1*(~(x^y))-2*(~(x&y))+x+5*(~(x|y))+4*(~(x|~y))+3*(x&~y)+2*(x&y),1*(x|y),1*(x|y), 1*(x|y),True,0.000174999237061
-1*~x+(x^y)+(~(x&y))-1*x-1*(~(x&~y))-1*(x|y)+~y+1*(~(x|y))+1*(~(x|~y))+4*(x&y),1*(x|~y),1*(x|~y), 1*(x|~y),True,0.000174045562744
-1*(x|~y)+(x|y)-1*~x+2*(~(x|y))-1*(~(x|~y))-1*(x&~y)-2*(x&y),-y-x,-1*~(x|~y)-1*(x&~y)-2*(x&y), -1*~(x|~y)-1*(x&~y)-2*(x&y),True,0.000247001647949
3*(x|~y)+1*~(x&~x)-6*x+2*~x+2*~(x^y)-1*y-5*~(x&y)-1*~y+4*~(x|y)+9*~(x|~y)+8*(x&~y)+7*(x&y),6*~(x&~y),6*~(x&~y), 6*~(x&~y),True,0.000187873840332
-3*~(x^y)-6*~y-2*(x^y)-7*~(x&y)+1*~(x&~x)+2*~(x&~y)-11*(x|~y)-6*x-2*y+24*~(x|y)+8*~(x|~y)+31*(x&~y),-19*(x&y),-19*(x&y), -19*(x&y),True,0.000175952911377
1*(x|~y)-1*~(x^y)+4*~(x&~x)+1*~(x&y)+3*y-11*~y-6*(x^y)-11*~(x&~y)+3*x+17*~(x|y)+9*~(x|~y)+8*(x&~y),-1*(x&y),-1*(x&y), -1*(x&y),True,0.000176906585693
2*y+5*~(x^y)-2*~x+1*~(x&y)+1*x-11*(x^y)+4*~(x&~y)+1*(x|y)-7*~(x&~x)+4*~(x|y)+20*(x&~y)-1*(x&y),5*(x|~y)-12*~(x|~y),5*~(x|y)-12*~(x|~y)+5*(x&~y)+5*(x&y), 5*~(x|y)-12*~(x|~y)+5*(x&~y)+5*(x&y),True,0.000265836715698
-6*(x|y)+2*~x-1*~(x&~x)+11*(x|~y)+5*~(x&~y)-1*~(x^y)-11*x-7*y+1*(x^y)-14*~(x|y)+8*(x&~y)+10*(x&y),-8*~(x|~y)+2*~(x&y),2*~(x|y)-6*~(x|~y)+2*(x&~y), 2*~(x|y)-6*~(x|~y)+2*(x&~y),True,0.000245094299316
11*~(x&~x)+1*(x|y)-2*~x+1*(x^y)+7*~(x^y)+4*~(x&~y)+5*x+1*(x|~y)+1*y-21*~(x|y)-16*~(x|~y)-30*(x&y),19*(x&~y),19*(x&~y), 19*(x&~y),True,0.000179052352905
-5*(x|y)+1*x-5*y+5*~y-5*~(x&~y)+1*(x|~y)+1*~(x&y)-11*~(x&~x)+2*~(x|y)+18*~(x|~y)+8*(x&~y)+24*(x&y),-7*~x,-7*~x, -7*~x,True,0.000169038772583
3*~(x&~y)+7*(x|y)-2*y-2*~(x^y)+7*(x^y)-2*~(x&y)-1*~(x&~x)-1*x-9*~(x|y)-12*~(x|~y)-21*(x&~y)-15*(x&y),-11*(x|~y),-11*(x|~y), -11*(x|~y),True,0.000177145004272
-2*~(x&~y)+7*~(x&y)+4*~x-1*(x|y)+3*y-1*(x^y)-3*~y-1*x-12*~(x|y)-10*~(x|~y)-6*(x&~y)-5*(x&y),-5*(x|~y)-1*~(x^y),-6*~(x|y)-5*(x&~y)-6*(x&y), -6*~(x|y)-5*(x&~y)-6*(x&y),True,0.000257015228271
-1*~(x&~x)-7*~(x^y)+4*(x|~y)-7*~(x&y)-3*x-5*~y+3*(x^y)-1*~(x&~y)+15*~(x|y)+10*~(x|~y)+9*(x&~y)+14*(x&y),-2*~x+6*y,-2*~(x|y)+4*~(x|~y)+6*(x&y), -2*~(x|y)+4*~(x|~y)+6*(x&y),True,0.000229835510254
3*(x|~y)+7*~y+5*y+1*x+4*~(x&~x)+1*~(x^y)+2*~x-1*~(x&y)-17*~(x|y)-11*~(x|~y)-14*(x&~y)-15*(x&y),-1*~(x&~y),-1*~(x&~y), -1*~(x&~y),True,0.000185012817383
5*x+1*~(x&y)-5*~(x&~x)+3*~x+11*~(x^y)-3*~(x&~y)+7*y-2*(x|y)-7*~y-3*~(x|~y)+6*(x&~y)-13*(x&y),-2*(x^y),-2*(x^y), -2*(x^y),True,0.000177145004272
-1*(x^y)-1*x-1*~(x&~x)-2*~y-5*~(x^y)-1*~(x&y)+7*(x|~y)-1*y+2*~(x|y)-7*~(x|~y)-12*(x&~y)-10*(x&y),-11*(x|y),-11*(x|y), -11*(x|y),True,0.000176906585693
-1*y+3*~(x^y)-1*~(x&y)-11*x+11*~(x&~x)-5*(x^y)+4*(x|y)+2*~x-12*~(x|y)-7*~(x|~y)+2*(x&~y)-3*(x&y),3*~(x&~y),3*~(x&~y), 3*~(x&~y),True,0.000176906585693
5*~x+2*~y-3*~(x&~y)+2*(x^y)-1*~(x&~x)-2*~(x&y)-1*x+11*(x|~y)-5*~(x|y)+6*~(x|~y)-11*(x&~y)+8*(x&y),7*y+7*~(x^y),7*~(x|y)+7*~(x|~y)+14*(x&y), 7*~(x|y)+7*~(x|~y)+14*(x&y),True,0.000225782394409
1*(x|y)-11*~x-1*~(x&y)-1*x-2*~(x&~y)+7*(x|~y)+1*~y-1*y+6*~(x|y)+16*~(x|~y)-5*(x&~y)-4*(x&y),2*(x^y),2*(x^y), 2*(x^y),True,0.000178098678589
-3*(x|~y)-11*~y-5*(x^y)+5*x-2*~(x&~y)+7*~(x&y)+1*~(x^y)-1*~x+9*~(x|y)+11*~(x|~y)+18*(x&~y)+9*(x&y),11*(x|y)-1*y,10*~(x|~y)+11*(x&~y)+10*(x&y), 10*~(x|~y)+11*(x&~y)+10*(x&y),True,0.000225067138672
2*(x|~y)-2*(x^y)-1*~(x^y)-2*(x|y)+11*x+5*y-11*~x-1*~y+11*~(x&y)-1*~(x|y)-2*~(x|~y)-16*(x&y),-1*~(x&~y)+19*(x&~y),-1*~(x|y)-1*~(x|~y)+19*(x&~y)-1*(x&y), -1*~(x|y)-1*~(x|~y)+19*(x&~y)-1*(x&y),True,0.000261068344116
-1*(x^y)+5*x+4*~x+1*(x|y)+2*y+2*~(x&y)+1*~(x^y)-11*~y-7*~(x|y)-19*~(x|~y)+4*(x&~y)-20*(x&y),-11*~(x&~y),-11*~(x&~y), -11*~(x&~y),True,0.000197887420654
-7*~y+1*(x^y)+7*(x|~y)-3*~(x&~y)-5*y+2*~(x&~x)+2*~(x^y)+1*~x-2*(x|y)-2*~(x|y)+6*~(x|~y)-1*(x&y),1*(x&~y),1*(x&~y), 1*(x&~y),True,0.000179052352905
-1*~(x&~y)+11*(x|y)+3*~x+3*x+1*~(x^y)+7*y+4*(x|~y)+1*~(x&y)-8*~(x|y)-22*~(x|~y)-20*(x&~y)-25*(x&y),-1*(x^y),-1*(x^y), -1*(x^y),True,0.00018310546875
-2*x-3*~(x&~x)-3*~(x&~y)+2*~x+1*~(x&y)-3*(x|y)-2*y-11*~(x^y)+14*~(x|y)+13*~(x|~y)+12*(x&~y)+24*(x&y),5*(x^y),5*(x^y), 5*(x^y),True,0.000174999237061
3*(x|y)+2*~(x^y)+4*x-3*~(x&y)+1*y-6*(x|~y)-1*(x^y)-2*~(x&~x)-6*~x+15*~(x|y)+5*(x&~y)-2*(x&y),-8*~(x|~y),-8*~(x|~y), -8*~(x|~y),True,0.00017786026001
1*y+3*x+7*(x^y)+4*~y-3*(x|~y)-1*~x-2*(x|y)-2*~(x&y)+8*~(x|y)-4*~(x|~y)-7*(x&~y)+7*(x&y),-1*~(x&~y)+7*~(x^y),6*~(x|y)-1*~(x|~y)+6*(x&y), 6*~(x|y)-1*~(x|~y)+6*(x&y),True,0.000224828720093
-7*x-11*~(x&y)-7*(x|y)-3*~y-11*~x+3*~(x&~x)+7*~(x&~y)+2*~(x^y)+12*~(x|y)+30*~(x|~y)+24*(x&~y)+12*(x&y),-1*(x|~y)+11*y,-1*~(x|y)+11*~(x|~y)-1*(x&~y)+10*(x&y), -1*~(x|y)+11*~(x|~y)-1*(x&~y)+10*(x&y),True,0.000259876251221
3*~y+7*~(x&y)+1*~(x&~y)-2*~x-2*~(x^y)-1*(x|y)+7*(x^y)+2*x-12*~(x|y)-17*~(x|~y)-23*(x&~y)-5*(x&y),-5*~(x&~x),5, 5,True,0.000119924545288
-2*x+5*y-1*(x|y)+5*~(x^y)-5*~(x&~y)+4*~x-1*~(x&y)-1*(x^y)-11*~(x&~x)+19*~(x|y)+27*(x&~y)+9*(x&y),11*~y-10*~(x|~y),11*~(x|y)-10*~(x|~y)+11*(x&~y), 11*~(x|y)-10*~(x|~y)+11*(x&~y),True,0.000245094299316
2*(x|y)-3*x+1*~(x&~y)-11*(x^y)+4*~(x^y)+4*~(x&y)+2*~x-3*(x|~y)-11*~(x&~x)+3*~(x|y)+24*~(x|~y)+21*(x&y),-22*(x&~y)+11*y,11*~(x|~y)-22*(x&~y)+11*(x&y), 11*~(x|~y)-22*(x&~y)+11*(x&y),True,0.000243186950684
11*~(x&y)+2*(x^y)-5*(x|~y)-1*~(x^y)-5*~x-3*~(x&~x)-1*y-7*~(x&~y)+7*~(x|y)+3*~(x|~y)-8*(x&~y)+17*(x&y),-3*~y,-3*~y, -3*~y,True,0.000171899795532
11*~(x&~x)-1*x+2*y-2*~(x^y)+2*(x|y)+3*~(x&y)+2*(x^y)-2*(x|~y)+1*~x-21*~(x|~y)-4*(x&~y)-10*(x&y),11*~y,11*~y, 11*~y,True,0.000165939331055
5*(x|y)+1*~y-2*(x|~y)+4*(x^y)-5*~(x&~y)+3*y-6*~(x&~x)+11*~(x^y)+7*~(x|y)+5*~(x|~y)-3*(x&~y)-7*(x&y),-1*x+6*~x,6*~(x|y)+6*~(x|~y)-1*(x&~y)-1*(x&y), 6*~(x|y)+6*~(x|~y)-1*(x&~y)-1*(x&y),True,0.000262975692749
-6*~(x^y)-5*~(x&~x)+5*y-1*~y+4*x+5*(x^y)-2*~(x&y)+11*(x|~y)+2*~(x|y)+3*~(x|~y)-5*(x&~y)-2*(x&y),7*(x|y)-1*~x,-1*~(x|y)+6*~(x|~y)+7*(x&~y)+7*(x&y), -1*~(x|y)+6*~(x|~y)+7*(x&~y)+7*(x&y),True,0.000249862670898
-3*~(x&~y)-2*(x^y)+2*~y+1*(x|y)+1*x+2*~(x&~x)+4*~(x&y)-1*~(x^y)-6*~x+9*~(x|y)+4*~(x|~y)+7*(x&y),1*(x&~y)+7*(x|~y),7*~(x|y)+8*(x&~y)+7*(x&y), 7*~(x|y)+8*(x&~y)+7*(x&y),True,0.000226020812988
3*~(x&~y)-5*~(x&y)+4*x-1*(x^y)+3*y-2*~x-6*(x|~y)+3*~(x^y)-3*~y-7*~(x&~x)+17*~(x|y)+9*~(x|~y),-18*(x&~y),-18*(x&~y), -18*(x&~y),True,0.000179052352905
1*~(x^y)+11*~(x&~y)+4*(x^y)+5*(x|~y)+3*~y+1*y-1*(x|y)+1*~(x&~x)-1*~x-22*~(x|~y)-19*(x&~y)-18*(x&y),-7*~(x&y)+27*~(x|y),20*~(x|y)-7*~(x|~y)-7*(x&~y), 20*~(x|y)-7*~(x|~y)-7*(x&~y),True,0.000259876251221
7*(x|~y)+2*~(x^y)-1*(x|y)-11*~(x&y)-11*~y-1*(x^y)+1*x+11*~(x&~x)+1*~(x|y)-6*~(x|~y)+5*(x&~y)-28*(x&y),-1*~(x&~y)-7*y,-1*~(x|y)-8*~(x|~y)-8*(x&y), -1*~(x|y)-8*~(x|~y)-8*(x&y),True,0.000258922576904
7*~x-1*~(x&~x)+5*x-6*~(x&~y)-3*~(x^y)-5*(x|~y)-11*y+1*~y+3*~(x&y)+4*~(x|y)-3*(x&~y)+21*(x&y),-8*~(x|~y),-8*~(x|~y), -8*~(x|~y),True,0.000181913375854
2*~(x^y)+2*y+3*~y-11*~x-1*~(x&~x)+2*x+11*~(x&~y)+1*(x|y)+2*(x|~y)-6*~(x|y)-13*~(x|~y)-19*(x&y),-11*(x^y)+18*(x&~y),-11*~(x|~y)+7*(x&~y), -11*~(x|~y)+7*(x&~y),True,0.000207901000977
-3*~x-7*y+1*~y+11*~(x&y)-1*~(x^y)+5*(x^y)-5*(x|~y)-2*(x|y)-5*~(x|y)-6*~(x|~y)-12*(x&~y)+13*(x&y),-2*~(x&~x),2, 2,True,0.000118970870972
-1*(x|y)-7*~x+4*x-11*(x^y)-7*~(x^y)-6*~(x&~x)-11*~(x&y)-1*~y+31*~(x|y)+35*~(x|~y)+26*(x&~y)+9*(x&y),-1*~(x&~y),-1*~(x&~y), -1*~(x&~y),True,0.000181913375854
1*~(x&~y)+2*y+11*~y-3*(x^y)+7*~(x^y)-1*~(x&~x)+1*~(x&y)-7*x-11*(x|~y)+11*~(x|~y)+10*(x&~y)+9*(x&y),11*~x-3*~(x|y),8*~(x|y)+11*~(x|~y), 8*~(x|y)+11*~(x|~y),True,0.000204801559448
-5*(x^y)+4*~y-2*(x|y)+2*(x|~y)-7*~(x&~x)+3*~(x&y)-2*y-6*~x+6*~(x|y)+19*~(x|~y)+5*(x&~y)+11*(x&y),2*~(x^y),2*~(x^y), 2*~(x^y),True,0.00017786026001
1*~(x&~y)-1*~(x^y)-7*~(x&~x)+1*~y-1*(x|~y)-1*~x-5*(x^y)-11*(x|y)+7*x+8*~(x|y)+30*~(x|~y)+16*(x&~y),7*y-19*(x&y),7*~(x|~y)-12*(x&y), 7*~(x|~y)-12*(x&y),True,0.000221967697144
-2*x+1*(x^y)-7*(x|~y)-3*~(x&~x)+5*~(x^y)+1*~x-2*y-3*~y-1*(x|y)+7*~(x|y)+4*~(x|~y)+10*(x&y),-15*(x&~y),-15*(x&~y), -15*(x&~y),True,0.000176191329956
-2*~(x&~x)+7*~(x&y)+1*y-3*(x|~y)+3*(x|y)+3*(x^y)-3*~x-6*x+2*~(x|y)-9*~(x|~y)-3*(x&~y)+9*(x&y),2*~(x^y)-1*~y,1*~(x|y)-1*(x&~y)+2*(x&y), 1*~(x|y)-1*(x&~y)+2*(x&y),True,0.000224113464355
1*~(x^y)-7*~(x&~x)+1*~(x&y)-11*(x^y)-6*~x+3*~y-1*y-5*x+10*~(x|y)+26*~(x|~y)+19*(x&~y)+14*(x&y),2*~(x&~y),2*~(x&~y), 2*~(x&~y),True,0.000175952911377
-2*~y-5*y+4*~(x&y)-1*(x|~y)+1*(x^y)+4*x+5*~(x^y)+5*(x|y)-4*~(x|y)-3*~(x|~y)-12*(x&~y)-9*(x&y),-1*~(x&~x)+3*~x,2*~(x|y)+2*~(x|~y)-1*(x&~y)-1*(x&y), 2*~(x|y)+2*~(x|~y)-1*(x&~y)-1*(x&y),True,0.000258922576904
5*y-6*~(x&y)+7*(x|y)-6*~(x&~x)-5*x+11*~x+3*(x^y)+2*~(x&~y)+4*~(x|y)-16*~(x|~y)+7*(x&~y)+2*(x&y),5*~(x^y),5*~(x^y), 5*~(x^y),True,0.000181913375854
-7*~(x^y)+1*~x+5*~(x&~y)+2*(x|y)-3*y+3*~(x&y)+3*(x^y)-1*~y-12*~(x|y)-11*~(x|~y)-18*(x&~y)-8*(x&y),-11*(x|~y),-11*(x|~y), -11*(x|~y),True,0.000180006027222
1*~(x&y)-6*~(x&~x)-7*(x|y)-2*~x-1*y-1*~(x&~y)-7*(x|~y)-1*~y+16*~(x|y)+19*~(x|~y)+23*(x&~y)+22*(x&y),3*(x^y),3*(x^y), 3*(x^y),True,0.000175952911377
1*(y^~(~x&(~y|z)))+1*(z^~(x|(~y&z)))-1*(~x&(~y&z))-1*(x&(~y&z)),1*((x^y)|~(x^z)),1*((x^y)|~(x^z)), 1*((x^y)|~(x^z)),True,0.000193119049072
1*((x|y)&~(y^z))+1*~(x|(y|z))-2*~(~x|(y|z))-2*(x&(y&z)),1*(~x&(~y|z))-1*((x|~y)&(x^(y^z))),1*~(x|(y|z))-1*~(~x|(y|z))+1*(~x&(y&z))-1*(x&(y&z)), 1*~(x|(y|z))-1*~(~x|(y|z))+1*(~x&(y&z))-1*(x&(y&z)),True,0.0002760887146
1*(~z|~(x^y))-1*(z^~(x&(y&z)))+1*~(~x|(~y|z))-1*(~x&(~y&z)),1*(x&y)-1*(x&(y&z)),1*~(~x|(~y|z)), 1*~(~x|(~y|z)),True,0.000190019607544
1*(x^(y&z))+1*~(x|(y|z))+1*~(~x|(y|z))+1*(x&(~y&z))+2*(x&(y&z)),1*((x&z)|~(y|z))+1*(x|(y&z)),1*~(x|(y|z))+2*~(~x|(y|z))+1*~(~x|(~y|z))+1*(~x&(y&z))+2*(x&(~y&z))+2*(x&(y&z)), 1*~(x|(y|z))+2*~(~x|(y|z))+1*~(~x|(~y|z))+1*(~x&(y&z))+2*(x&(~y&z))+2*(x&(y&z)),True,0.000310897827148
-3*~(x|~z)+2*(~(x&~y)&~(x^(y^z)))+1*(~(x&~y)&~(y^z))+3*(~x&(~y&z))-1*(x&(y&z)),2*~(~x|(~y|z))+3*~(x|(y|z)),3*~(x|(y|z))+2*~(~x|(~y|z)), 3*~(x|(y|z))+2*~(~x|(~y|z)),True,0.000236034393311
-6*(y^(~x&(y|z)))-1*(~y|(x^z))+6*~(~x|(~y|z))+6*(~x&(~y&z))+5*(x&(y&z)),-1*(~(x^y)|(x^z))-1*(x&(~y&z)),-1*(x|(~y|z)), -1*(x|(~y|z)),True,0.000192880630493
